Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,40298468,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,40298468,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.083333,0.666667,0.75,0.148148,2,2,40298468,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,8,.,.,3.000000,5.000000,,0.6,88,.,.,57.000000,25.000000,,2.28,48,.,.,19.000000,29.000000,,0.655172413793,8,.,.,3.000000,5.000000,,0.6,4,.,.,1.000000,3.000000,,0.333333333333,36,.,.,15.000000,21.000000,,0.714285714286
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.083333,0.666667,0.75,0.148148,2,2,40298468,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,8,.,.,3.000000,5.000000,,0.6,88,.,.,57.000000,25.000000,,2.28,48,.,.,19.000000,29.000000,,0.655172413793,8,.,.,3.000000,5.000000,,0.6,4,.,.,1.000000,3.000000,,0.333333333333,36,.,.,15.000000,21.000000,,0.714285714286
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.083333,0.666667,0.0,0.148148,2,2,30776243.000000,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,8,.,.,3.000000,5.000000,,0.6,88,.,.,57.000000,25.000000,,2.28,12,.,.,4.000000,8.000000,,0.5,8,.,.,3.000000,5.000000,,0.6,4,.,.,1.000000,3.000000,,0.333333333333,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.083333,0.666667,0.0,0.148148,2,2,30776243.000000,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,8,.,.,3.000000,5.000000,,0.6,88,.,.,57.000000,25.000000,,2.28,12,.,.,4.000000,8.000000,,0.5,8,.,.,3.000000,5.000000,,0.6,4,.,.,1.000000,3.000000,,0.333333333333,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.097372,0.546139,0.312176,0.165277,104,23,40298468,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,289,.,.,119.000000,166.000000,,0.71686746988,2679,.,.,1693.000000,747.000000,,2.26639892905,772,.,.,318.000000,454.000000,,0.700440528634,290,.,.,124.000000,166.000000,,0.746987951807,241,.,.,98.000000,143.000000,,0.685314685315,241,.,.,96.000000,145.000000,,0.662068965517
INDEL,D1_5,*,PASS,*,QUAL,*,0.097372,0.546139,0.312176,0.165277,104,23,40298468,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,289,.,.,119.000000,166.000000,,0.71686746988,2679,.,.,1693.000000,747.000000,,2.26639892905,772,.,.,318.000000,454.000000,,0.700440528634,290,.,.,124.000000,166.000000,,0.746987951807,241,.,.,98.000000,143.000000,,0.685314685315,241,.,.,96.000000,145.000000,,0.662068965517
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.097372,0.546139,0.0,0.165277,104,23,30776243.000000,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,289,.,.,119.000000,166.000000,,0.71686746988,2679,.,.,1693.000000,747.000000,,2.26639892905,531,.,.,222.000000,309.000000,,0.718446601942,290,.,.,124.000000,166.000000,,0.746987951807,241,.,.,98.000000,143.000000,,0.685314685315,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.097372,0.546139,0.0,0.165277,104,23,30776243.000000,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,289,.,.,119.000000,166.000000,,0.71686746988,2679,.,.,1693.000000,747.000000,,2.26639892905,531,.,.,222.000000,309.000000,,0.718446601942,290,.,.,124.000000,166.000000,,0.746987951807,241,.,.,98.000000,143.000000,,0.685314685315,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.075377,0.714286,0.44,0.136364,10,1,40298468,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,30,.,.,12.000000,17.000000,,0.705882352941,368,.,.,213.000000,82.000000,,2.59756097561,75,.,.,25.000000,50.000000,,0.5,30,.,.,13.000000,17.000000,,0.764705882353,12,.,.,1.000000,11.000000,,0.0909090909091,33,.,.,11.000000,22.000000,,0.5
INDEL,D6_15,*,PASS,*,QUAL,*,0.075377,0.714286,0.44,0.136364,10,1,40298468,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,30,.,.,12.000000,17.000000,,0.705882352941,368,.,.,213.000000,82.000000,,2.59756097561,75,.,.,25.000000,50.000000,,0.5,30,.,.,13.000000,17.000000,,0.764705882353,12,.,.,1.000000,11.000000,,0.0909090909091,33,.,.,11.000000,22.000000,,0.5
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.075377,0.714286,0.0,0.136364,10,1,30776243.000000,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,30,.,.,12.000000,17.000000,,0.705882352941,368,.,.,213.000000,82.000000,,2.59756097561,42,.,.,14.000000,28.000000,,0.5,30,.,.,13.000000,17.000000,,0.764705882353,12,.,.,1.000000,11.000000,,0.0909090909091,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.075377,0.714286,0.0,0.136364,10,1,30776243.000000,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,30,.,.,12.000000,17.000000,,0.705882352941,368,.,.,213.000000,82.000000,,2.59756097561,42,.,.,14.000000,28.000000,,0.5,30,.,.,13.000000,17.000000,,0.764705882353,12,.,.,1.000000,11.000000,,0.0909090909091,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.119266,1.0,0.59375,0.213115,0,0,40298468,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,13,.,.,4.000000,9.000000,,0.444444444444,96,.,.,61.000000,23.000000,,2.65217391304,32,.,.,11.000000,20.000000,,0.55,13,.,.,4.000000,9.000000,,0.444444444444,0,.,.,0.000000,0.000000,,,19,.,.,7.000000,11.000000,,0.636363636364
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.119266,1.0,0.59375,0.213115,0,0,40298468,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,13,.,.,4.000000,9.000000,,0.444444444444,96,.,.,61.000000,23.000000,,2.65217391304,32,.,.,11.000000,20.000000,,0.55,13,.,.,4.000000,9.000000,,0.444444444444,0,.,.,0.000000,0.000000,,,19,.,.,7.000000,11.000000,,0.636363636364
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.119266,1.0,0.0,0.213115,0,0,30776243.000000,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,13,.,.,4.000000,9.000000,,0.444444444444,96,.,.,61.000000,23.000000,,2.65217391304,13,.,.,4.000000,9.000000,,0.444444444444,13,.,.,4.000000,9.000000,,0.444444444444,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.119266,1.0,0.0,0.213115,0,0,30776243.000000,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,13,.,.,4.000000,9.000000,,0.444444444444,96,.,.,61.000000,23.000000,,2.65217391304,13,.,.,4.000000,9.000000,,0.444444444444,13,.,.,4.000000,9.000000,,0.444444444444,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.111691,0.769784,0.276042,0.195077,79,3,40298468,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,321,.,.,93.000000,225.000000,,0.413333333333,2553,.,.,1453.000000,862.000000,,1.68561484919,576,.,.,180.000000,394.000000,,0.456852791878,321,.,.,95.000000,225.000000,,0.422222222222,96,.,.,14.000000,81.000000,,0.172839506173,159,.,.,71.000000,88.000000,,0.806818181818
INDEL,I1_5,*,PASS,*,QUAL,*,0.111691,0.769784,0.276042,0.195077,79,3,40298468,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,321,.,.,93.000000,225.000000,,0.413333333333,2553,.,.,1453.000000,862.000000,,1.68561484919,576,.,.,180.000000,394.000000,,0.456852791878,321,.,.,95.000000,225.000000,,0.422222222222,96,.,.,14.000000,81.000000,,0.172839506173,159,.,.,71.000000,88.000000,,0.806818181818
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.111691,0.769784,0.0,0.195077,79,3,30776243.000000,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,321,.,.,93.000000,225.000000,,0.413333333333,2553,.,.,1453.000000,862.000000,,1.68561484919,417,.,.,109.000000,306.000000,,0.356209150327,321,.,.,95.000000,225.000000,,0.422222222222,96,.,.,14.000000,81.000000,,0.172839506173,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.111691,0.769784,0.0,0.195077,79,3,30776243.000000,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,321,.,.,93.000000,225.000000,,0.413333333333,2553,.,.,1453.000000,862.000000,,1.68561484919,417,.,.,109.000000,306.000000,,0.356209150327,321,.,.,95.000000,225.000000,,0.422222222222,96,.,.,14.000000,81.000000,,0.172839506173,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.115044,0.661017,0.358696,0.19598,20,0,40298468,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,39,.,.,12.000000,27.000000,,0.444444444444,300,.,.,164.000000,51.000000,,3.21568627451,92,.,.,30.000000,60.000000,,0.5,39,.,.,12.000000,27.000000,,0.444444444444,20,.,.,0.000000,19.000000,,0.0,33,.,.,18.000000,14.000000,,1.28571428571
INDEL,I6_15,*,PASS,*,QUAL,*,0.115044,0.661017,0.358696,0.19598,20,0,40298468,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,39,.,.,12.000000,27.000000,,0.444444444444,300,.,.,164.000000,51.000000,,3.21568627451,92,.,.,30.000000,60.000000,,0.5,39,.,.,12.000000,27.000000,,0.444444444444,20,.,.,0.000000,19.000000,,0.0,33,.,.,18.000000,14.000000,,1.28571428571
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.115044,0.661017,0.0,0.19598,20,0,30776243.000000,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,39,.,.,12.000000,27.000000,,0.444444444444,300,.,.,164.000000,51.000000,,3.21568627451,59,.,.,12.000000,46.000000,,0.260869565217,39,.,.,12.000000,27.000000,,0.444444444444,20,.,.,0.000000,19.000000,,0.0,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.115044,0.661017,0.0,0.19598,20,0,30776243.000000,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,39,.,.,12.000000,27.000000,,0.444444444444,300,.,.,164.000000,51.000000,,3.21568627451,59,.,.,12.000000,46.000000,,0.260869565217,39,.,.,12.000000,27.000000,,0.444444444444,20,.,.,0.000000,19.000000,,0.0,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.180317,0.69593,0.250088,0.286422,2213,113,40298468,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,33657,23769.000000,9897.000000,23970.000000,9674.000000,2.40163685965,2.47777548067,14187,9633.000000,4566.000000,4872.000000,9303.000000,2.10972404731,0.523702031603,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,3235,2109.000000,1127.000000,420.000000,2814.000000,1.87133984028,0.149253731343,3548,2265.000000,1291.000000,1543.000000,1997.000000,1.7544539117,0.772658988483
SNP,*,*,PASS,*,QUAL,*,0.180317,0.69593,0.250088,0.286422,2213,113,40298468,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,33657,23769.000000,9897.000000,23970.000000,9674.000000,2.40163685965,2.47777548067,14187,9633.000000,4566.000000,4872.000000,9303.000000,2.10972404731,0.523702031603,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,3235,2109.000000,1127.000000,420.000000,2814.000000,1.87133984028,0.149253731343,3548,2265.000000,1291.000000,1543.000000,1997.000000,1.7544539117,0.772658988483
SNP,*,TS_contained,ALL,*,QUAL,*,0.180317,0.69593,0.0,0.286422,2213,113,30776243.000000,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,33657,23769.000000,9897.000000,23970.000000,9674.000000,2.40163685965,2.47777548067,10639,7368.000000,3275.000000,3329.000000,7306.000000,2.24977099237,0.455652888037,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,3235,2109.000000,1127.000000,420.000000,2814.000000,1.87133984028,0.149253731343,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.180317,0.69593,0.0,0.286422,2213,113,30776243.000000,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,33657,23769.000000,9897.000000,23970.000000,9674.000000,2.40163685965,2.47777548067,10639,7368.000000,3275.000000,3329.000000,7306.000000,2.24977099237,0.455652888037,7404,5259.000000,2148.000000,2909.000000,4492.000000,2.44832402235,0.647595725735,3235,2109.000000,1127.000000,420.000000,2814.000000,1.87133984028,0.149253731343,0,0.000000,0.000000,0.000000,0.000000,,
