Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C1_5,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C1_5,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,40298468,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,40298468,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,30776243.000000,30776243.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.135417,0.866667,0.754098,0.234234,1,1,40298468,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,13,.,.,6.000000,7.000000,,0.857142857143,83,.,.,54.000000,23.000000,,2.34782608696,61,.,.,26.000000,35.000000,,0.742857142857,13,.,.,6.000000,7.000000,,0.857142857143,2,.,.,1.000000,1.000000,,1.0,46,.,.,19.000000,27.000000,,0.703703703704
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.135417,0.866667,0.754098,0.234234,1,1,40298468,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,13,.,.,6.000000,7.000000,,0.857142857143,83,.,.,54.000000,23.000000,,2.34782608696,61,.,.,26.000000,35.000000,,0.742857142857,13,.,.,6.000000,7.000000,,0.857142857143,2,.,.,1.000000,1.000000,,1.0,46,.,.,19.000000,27.000000,,0.703703703704
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.135417,0.866667,0.0,0.234234,1,1,30776243.000000,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,13,.,.,6.000000,7.000000,,0.857142857143,83,.,.,54.000000,23.000000,,2.34782608696,15,.,.,7.000000,8.000000,,0.875,13,.,.,6.000000,7.000000,,0.857142857143,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.135417,0.866667,0.0,0.234234,1,1,30776243.000000,30776243.000000,0.000000,96,.,.,60.000000,30.000000,,2.0,13,.,.,6.000000,7.000000,,0.857142857143,83,.,.,54.000000,23.000000,,2.34782608696,15,.,.,7.000000,8.000000,,0.875,13,.,.,6.000000,7.000000,,0.857142857143,2,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.142183,0.571622,0.320478,0.227723,116,35,40298468,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,422,.,.,184.000000,233.000000,,0.789699570815,2546,.,.,1628.000000,680.000000,,2.39411764706,1089,.,.,517.000000,572.000000,,0.903846153846,423,.,.,190.000000,233.000000,,0.815450643777,317,.,.,155.000000,162.000000,,0.956790123457,349,.,.,172.000000,177.000000,,0.971751412429
INDEL,D1_5,*,PASS,*,QUAL,*,0.142183,0.571622,0.320478,0.227723,116,35,40298468,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,422,.,.,184.000000,233.000000,,0.789699570815,2546,.,.,1628.000000,680.000000,,2.39411764706,1089,.,.,517.000000,572.000000,,0.903846153846,423,.,.,190.000000,233.000000,,0.815450643777,317,.,.,155.000000,162.000000,,0.956790123457,349,.,.,172.000000,177.000000,,0.971751412429
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.142183,0.571622,0.0,0.227723,116,35,30776243.000000,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,422,.,.,184.000000,233.000000,,0.789699570815,2546,.,.,1628.000000,680.000000,,2.39411764706,740,.,.,345.000000,395.000000,,0.873417721519,423,.,.,190.000000,233.000000,,0.815450643777,317,.,.,155.000000,162.000000,,0.956790123457,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.142183,0.571622,0.0,0.227723,116,35,30776243.000000,30776243.000000,0.000000,2968,.,.,1812.000000,913.000000,,1.98466593647,422,.,.,184.000000,233.000000,,0.789699570815,2546,.,.,1628.000000,680.000000,,2.39411764706,740,.,.,345.000000,395.000000,,0.873417721519,423,.,.,190.000000,233.000000,,0.815450643777,317,.,.,155.000000,162.000000,,0.956790123457,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.125628,0.704225,0.403361,0.21322,18,3,40298468,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,50,.,.,21.000000,28.000000,,0.75,348,.,.,204.000000,71.000000,,2.87323943662,119,.,.,38.000000,81.000000,,0.469135802469,50,.,.,22.000000,28.000000,,0.785714285714,21,.,.,1.000000,20.000000,,0.05,48,.,.,15.000000,33.000000,,0.454545454545
INDEL,D6_15,*,PASS,*,QUAL,*,0.125628,0.704225,0.403361,0.21322,18,3,40298468,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,50,.,.,21.000000,28.000000,,0.75,348,.,.,204.000000,71.000000,,2.87323943662,119,.,.,38.000000,81.000000,,0.469135802469,50,.,.,22.000000,28.000000,,0.785714285714,21,.,.,1.000000,20.000000,,0.05,48,.,.,15.000000,33.000000,,0.454545454545
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.125628,0.704225,0.0,0.21322,18,3,30776243.000000,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,50,.,.,21.000000,28.000000,,0.75,348,.,.,204.000000,71.000000,,2.87323943662,71,.,.,23.000000,48.000000,,0.479166666667,50,.,.,22.000000,28.000000,,0.785714285714,21,.,.,1.000000,20.000000,,0.05,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.125628,0.704225,0.0,0.21322,18,3,30776243.000000,30776243.000000,0.000000,398,.,.,225.000000,99.000000,,2.27272727273,50,.,.,21.000000,28.000000,,0.75,348,.,.,204.000000,71.000000,,2.87323943662,71,.,.,23.000000,48.000000,,0.479166666667,50,.,.,22.000000,28.000000,,0.785714285714,21,.,.,1.000000,20.000000,,0.05,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.155963,0.944444,0.6,0.267717,1,0,40298468,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,17,.,.,5.000000,12.000000,,0.416666666667,92,.,.,60.000000,20.000000,,3.0,45,.,.,13.000000,30.000000,,0.433333333333,17,.,.,5.000000,12.000000,,0.416666666667,1,.,.,0.000000,1.000000,,0.0,27,.,.,8.000000,17.000000,,0.470588235294
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.155963,0.944444,0.6,0.267717,1,0,40298468,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,17,.,.,5.000000,12.000000,,0.416666666667,92,.,.,60.000000,20.000000,,3.0,45,.,.,13.000000,30.000000,,0.433333333333,17,.,.,5.000000,12.000000,,0.416666666667,1,.,.,0.000000,1.000000,,0.0,27,.,.,8.000000,17.000000,,0.470588235294
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.155963,0.944444,0.0,0.267717,1,0,30776243.000000,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,17,.,.,5.000000,12.000000,,0.416666666667,92,.,.,60.000000,20.000000,,3.0,18,.,.,5.000000,13.000000,,0.384615384615,17,.,.,5.000000,12.000000,,0.416666666667,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.155963,0.944444,0.0,0.267717,1,0,30776243.000000,30776243.000000,0.000000,109,.,.,65.000000,32.000000,,2.03125,17,.,.,5.000000,12.000000,,0.416666666667,92,.,.,60.000000,20.000000,,3.0,18,.,.,5.000000,13.000000,,0.384615384615,17,.,.,5.000000,12.000000,,0.416666666667,1,.,.,0.000000,1.000000,,0.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.163187,0.782972,0.27129,0.270084,102,9,40298468,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,469,.,.,149.000000,317.000000,,0.470031545741,2405,.,.,1397.000000,770.000000,,1.81428571429,822,.,.,276.000000,542.000000,,0.509225092251,469,.,.,151.000000,317.000000,,0.476340694006,130,.,.,28.000000,99.000000,,0.282828282828,223,.,.,97.000000,126.000000,,0.769841269841
INDEL,I1_5,*,PASS,*,QUAL,*,0.163187,0.782972,0.27129,0.270084,102,9,40298468,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,469,.,.,149.000000,317.000000,,0.470031545741,2405,.,.,1397.000000,770.000000,,1.81428571429,822,.,.,276.000000,542.000000,,0.509225092251,469,.,.,151.000000,317.000000,,0.476340694006,130,.,.,28.000000,99.000000,,0.282828282828,223,.,.,97.000000,126.000000,,0.769841269841
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.163187,0.782972,0.0,0.270084,102,9,30776243.000000,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,469,.,.,149.000000,317.000000,,0.470031545741,2405,.,.,1397.000000,770.000000,,1.81428571429,599,.,.,179.000000,416.000000,,0.430288461538,469,.,.,151.000000,317.000000,,0.476340694006,130,.,.,28.000000,99.000000,,0.282828282828,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.163187,0.782972,0.0,0.270084,102,9,30776243.000000,30776243.000000,0.000000,2874,.,.,1546.000000,1087.000000,,1.42226310948,469,.,.,149.000000,317.000000,,0.470031545741,2405,.,.,1397.000000,770.000000,,1.81428571429,599,.,.,179.000000,416.000000,,0.430288461538,469,.,.,151.000000,317.000000,,0.476340694006,130,.,.,28.000000,99.000000,,0.282828282828,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.156342,0.6625,0.384615,0.252983,27,0,40298468,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,53,.,.,24.000000,28.000000,,0.857142857143,286,.,.,152.000000,50.000000,,3.04,130,.,.,48.000000,78.000000,,0.615384615385,53,.,.,25.000000,28.000000,,0.892857142857,27,.,.,0.000000,25.000000,,0.0,50,.,.,23.000000,25.000000,,0.92
INDEL,I6_15,*,PASS,*,QUAL,*,0.156342,0.6625,0.384615,0.252983,27,0,40298468,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,53,.,.,24.000000,28.000000,,0.857142857143,286,.,.,152.000000,50.000000,,3.04,130,.,.,48.000000,78.000000,,0.615384615385,53,.,.,25.000000,28.000000,,0.892857142857,27,.,.,0.000000,25.000000,,0.0,50,.,.,23.000000,25.000000,,0.92
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.156342,0.6625,0.0,0.252983,27,0,30776243.000000,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,53,.,.,24.000000,28.000000,,0.857142857143,286,.,.,152.000000,50.000000,,3.04,80,.,.,25.000000,53.000000,,0.471698113208,53,.,.,25.000000,28.000000,,0.892857142857,27,.,.,0.000000,25.000000,,0.0,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.156342,0.6625,0.0,0.252983,27,0,30776243.000000,30776243.000000,0.000000,339,.,.,176.000000,78.000000,,2.25641025641,53,.,.,24.000000,28.000000,,0.857142857143,286,.,.,152.000000,50.000000,,3.04,80,.,.,25.000000,53.000000,,0.471698113208,53,.,.,25.000000,28.000000,,0.892857142857,27,.,.,0.000000,25.000000,,0.0,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.251333,0.728762,0.255703,0.373764,2640,151,40298468,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,30741,21694.000000,9055.000000,22619.000000,8110.000000,2.39580342352,2.78902589396,19026,12915.000000,6123.000000,7315.000000,11699.000000,2.10926016659,0.625267116848,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,3841,2512.000000,1330.000000,611.000000,3229.000000,1.88872180451,0.189222669557,4865,3069.000000,1803.000000,2444.000000,2414.000000,1.70216306156,1.01242750621
SNP,*,*,PASS,*,QUAL,*,0.251333,0.728762,0.255703,0.373764,2640,151,40298468,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,30741,21694.000000,9055.000000,22619.000000,8110.000000,2.39580342352,2.78902589396,19026,12915.000000,6123.000000,7315.000000,11699.000000,2.10926016659,0.625267116848,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,3841,2512.000000,1330.000000,611.000000,3229.000000,1.88872180451,0.189222669557,4865,3069.000000,1803.000000,2444.000000,2414.000000,1.70216306156,1.01242750621
SNP,*,TS_contained,ALL,*,QUAL,*,0.251333,0.728762,0.0,0.373764,2640,151,30776243.000000,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,30741,21694.000000,9055.000000,22619.000000,8110.000000,2.39580342352,2.78902589396,14161,9846.000000,4320.000000,4871.000000,9285.000000,2.27916666667,0.524609585353,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,3841,2512.000000,1330.000000,611.000000,3229.000000,1.88872180451,0.189222669557,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.251333,0.728762,0.0,0.373764,2640,151,30776243.000000,30776243.000000,0.000000,41061,29028.000000,12045.000000,26879.000000,14166.000000,2.4099626401,1.89743046732,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,30741,21694.000000,9055.000000,22619.000000,8110.000000,2.39580342352,2.78902589396,14161,9846.000000,4320.000000,4871.000000,9285.000000,2.27916666667,0.524609585353,10320,7334.000000,2990.000000,4260.000000,6056.000000,2.45284280936,0.703434610304,3841,2512.000000,1330.000000,611.000000,3229.000000,1.88872180451,0.189222669557,0,0.000000,0.000000,0.000000,0.000000,,
